Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30
02/06/2020,Spain,Affiliate_27,5,1,0,2,$160,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
02/06/2020,Spain,Affiliate_31,77,17,4,54,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
02/06/2020,Spain,Affiliate_34,13,7,2,11,$74,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
02/06/2020,Spain,Rest,75,18,5,45,$206,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
02/06/2020,UK,Affiliate_27,60,16,8,45,$845,1,3,$17,8,2,$32,12,4,$53,15,4,$77,29,4,$137
02/06/2020,UK,Affiliate_29,323,126,41,264,"$5,104",6,11,$36,29,11,$96,38,13,$137,46,14,$214,81,14,$512
02/06/2020,UK,Affiliate_33,106,36,13,73,$810,1,3,$4,4,2,$5,4,2,$5,4,3,$5,4,3,$5
02/06/2020,UK,Affiliate_34,43,14,3,23,$210,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
02/06/2020,UK,Rest,424,142,63,337,"$2,258",2,2,$7,8,7,$41,18,8,$94,24,8,$114,43,12,$224
02/06/2020,USA,Affiliate_26,346,152,62,294,$287,9,13,$55,39,15,$201,50,19,$304,56,20,$345,117,20,"$1,141"
02/06/2020,USA,Affiliate_27,460,193,73,344,"$8,734",9,20,$240,46,18,$527,65,19,$770,80,20,"$1,018",163,23,"$2,431"
02/06/2020,USA,Affiliate_28,126,47,12,112,"$1,606",4,4,$41,19,8,$119,20,8,$132,24,9,$157,28,9,$229
02/06/2020,USA,Affiliate_29,"2,477",841,304,"1,910","$63,808",50,88,$793,287,108,"$2,325",406,126,"$3,399",500,132,"$4,534",829,144,"$8,591"
02/06/2020,USA,Affiliate_30,203,100,30,177,"$4,885",11,23,$139,48,17,$253,62,20,$342,64,20,$349,70,20,$394
02/06/2020,USA,Affiliate_31,352,137,52,283,"$4,334",5,9,$75,21,11,$141,36,12,$287,38,12,$308,55,13,$503
02/06/2020,USA,Affiliate_32,262,100,43,197,"$26,527",19,53,$601,122,28,"$1,307",166,29,"$1,997",206,33,"$2,675",387,35,"$5,521"
02/06/2020,USA,Affiliate_33,735,230,54,490,"$7,416",4,8,$36,17,8,$67,25,10,$147,29,12,$235,52,13,$482
02/06/2020,USA,Affiliate_34,800,281,102,580,"$14,753",9,20,$406,65,20,$823,84,21,"$1,033",89,24,"$1,071",133,32,"$1,713"
02/06/2020,USA,Affiliate_35,197,66,25,131,"$9,602",2,3,$4,23,10,$171,37,11,$272,52,11,$382,81,12,$714
02/06/2020,USA,Affiliate_36,"2,740",140,29,"1,462","$1,268",1,1,$1,7,5,$80,11,5,$109,11,5,$109,15,7,$125
02/06/2020,USA,Rest,"2,329",529,167,"1,320","$13,713",17,31,$170,77,35,$444,100,39,$672,119,42,$893,231,55,"$2,212"
03/06/2020,Australia,Affiliate_27,22,10,5,16,$373,2,3,$11,5,2,$24,6,2,$39,6,2,$39,11,2,$55
03/06/2020,Australia,Affiliate_34,14,4,5,13,$285,0,0,$0,4,1,$21,6,1,$33,9,2,$53,15,2,$115
03/06/2020,Australia,Affiliate_35,22,2,3,14,$331,1,1,$0,4,2,$26,11,2,$88,14,2,$152,35,2,$414
03/06/2020,Australia,Rest,11,2,2,9,$130,1,1,$3,4,1,$13,4,1,$13,4,1,$13,4,1,$13
03/06/2020,Canada,Affiliate_27,27,8,4,19,$847,0,0,$0,1,1,$0,4,2,$8,10,3,$51,12,3,$51
03/06/2020,Canada,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Canada,Affiliate_34,33,13,9,30,$629,1,1,$1,3,3,$5,4,4,$5,4,4,$21,4,4,$21
03/06/2020,Canada,Rest,25,8,5,21,$264,1,1,$0,3,2,$5,3,2,$5,3,2,$5,3,2,$5
03/06/2020,France,Affiliate_26,48,22,8,39,$0,1,4,$58,5,1,$127,8,1,$254,11,1,$354,25,1,$864
03/06/2020,France,Affiliate_27,39,13,6,33,$620,0,0,$0,4,1,$93,5,1,$145,5,1,$145,8,2,$161
03/06/2020,France,Affiliate_29,678,245,74,551,"$12,387",6,19,$257,49,14,$679,57,17,$791,71,18,"$1,126",134,20,"$2,026"
03/06/2020,France,Affiliate_30,25,14,6,27,$291,1,1,$10,1,1,$10,4,1,$59,5,1,$110,11,1,$222
03/06/2020,France,Affiliate_31,106,34,10,83,$0,3,3,$23,4,3,$33,5,4,$40,5,4,$40,13,4,$79
03/06/2020,France,Affiliate_34,8,4,1,7,$81,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,France,Affiliate_35,38,13,5,28,"$1,043",1,1,$6,3,2,$13,3,2,$13,4,2,$16,7,2,$61
03/06/2020,France,Rest,130,33,15,120,$545,1,3,$38,3,1,$38,3,1,$38,3,1,$38,5,2,$61
03/06/2020,Germany,Affiliate_26,14,6,0,9,$0,0,0,$0,1,1,$10,1,1,$10,1,1,$10,1,1,$10
03/06/2020,Germany,Affiliate_27,23,9,4,18,$517,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Germany,Affiliate_29,530,196,78,419,"$10,808",9,15,$145,54,20,$465,75,23,$583,101,25,$884,180,28,"$1,616"
03/06/2020,Germany,Affiliate_30,47,25,8,41,$915,1,3,$35,4,1,$65,7,1,$101,12,2,$161,27,3,$319
03/06/2020,Germany,Affiliate_31,11,4,3,9,$0,0,0,$0,2,1,$9,4,1,$21,4,1,$21,5,2,$22
03/06/2020,Germany,Affiliate_33,202,58,16,124,"$1,354",0,0,$0,1,1,$19,2,1,$29,4,1,$56,4,2,$63
03/06/2020,Germany,Affiliate_34,55,19,4,32,"$1,042",1,1,$1,2,1,$1,2,1,$1,2,1,$1,2,1,$1
03/06/2020,Germany,Rest,168,48,17,147,"$1,044",0,0,$0,5,3,$29,6,3,$42,6,3,$42,10,4,$90
03/06/2020,Japan,Affiliate_27,1,0,0,0,$196,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Japan,Affiliate_28,20,11,2,12,$218,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$21
03/06/2020,Japan,Affiliate_34,1,1,0,1,$18,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Japan,Rest,9,2,1,6,$139,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Rest of the world,Affiliate_26,204,83,15,148,$801,1,1,$3,4,1,$43,4,1,$59,7,1,$113,22,1,$396
03/06/2020,Rest of the world,Affiliate_27,224,65,24,143,"$3,725",3,4,$11,9,3,$32,9,3,$32,13,4,$33,36,5,$128
03/06/2020,Rest of the world,Affiliate_28,"1,265",408,84,"1,043","$3,370",6,7,$15,12,8,$22,17,12,$51,21,15,$82,35,15,$155
03/06/2020,Rest of the world,Affiliate_29,"1,309",458,152,979,"$28,103",20,34,$253,102,40,$815,147,45,"$1,271",175,46,"$1,590",269,50,"$3,034"
03/06/2020,Rest of the world,Affiliate_30,644,271,64,517,"$5,087",5,12,$68,30,12,$188,47,13,$342,60,15,$429,105,17,$727
03/06/2020,Rest of the world,Affiliate_31,183,54,13,120,$0,0,0,$0,3,2,$14,5,2,$21,6,2,$37,6,2,$37
03/06/2020,Rest of the world,Affiliate_32,"2,762",982,465,"2,058","$85,994",85,131,"$1,022",434,179,"$3,340",645,205,"$6,341",810,219,"$8,866","1,371",240,"$18,420"
03/06/2020,Rest of the world,Affiliate_33,"6,511","1,184",192,"2,517","$6,376",2,2,$2,16,8,$67,23,9,$140,30,10,$198,44,10,$436
03/06/2020,Rest of the world,Affiliate_34,"3,050",979,313,"2,163","$12,401",8,10,$33,42,23,$172,68,29,$396,87,35,$608,143,45,"$1,066"
03/06/2020,Rest of the world,Affiliate_35,109,36,18,77,"$4,036",3,5,$35,28,8,$248,38,8,$343,44,8,$457,107,11,"$1,237"
03/06/2020,Rest of the world,Rest,653,195,59,486,"$2,187",4,5,$33,9,5,$73,12,5,$90,15,7,$111,20,8,$154
03/06/2020,Russia,Affiliate_26,755,304,86,640,$0,4,6,$28,12,5,$115,14,6,$129,18,7,$138,23,7,$151
03/06/2020,Russia,Affiliate_27,88,34,16,72,"$1,286",0,0,$0,1,1,$6,1,1,$6,1,1,$6,14,2,$11
03/06/2020,Russia,Affiliate_28,248,88,19,211,$384,1,1,$1,4,2,$3,9,4,$28,11,4,$34,14,4,$54
03/06/2020,Russia,Affiliate_30,290,129,47,237,"$1,389",3,3,$3,12,6,$21,28,8,$91,42,9,$122,54,11,$178
03/06/2020,Russia,Affiliate_31,1,1,0,1,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Russia,Affiliate_33,184,78,33,165,$413,1,1,$0,6,3,$32,7,3,$37,10,5,$40,13,6,$57
03/06/2020,Russia,Affiliate_34,520,230,95,490,"$1,507",2,6,$12,16,5,$64,29,9,$130,43,9,$194,81,12,$380
03/06/2020,Russia,Rest,488,154,60,356,"$1,171",1,2,$5,7,3,$15,7,3,$15,9,4,$26,22,5,$65
03/06/2020,South Korea,Affiliate_27,3,0,0,2,$131,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,South Korea,Affiliate_28,20,8,1,18,$117,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,South Korea,Rest,3,0,0,1,$51,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Spain,Affiliate_26,19,5,0,13,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,Spain,Affiliate_27,14,4,2,8,$182,0,0,$0,1,1,$3,1,1,$3,1,1,$3,1,1,$3
03/06/2020,Spain,Affiliate_31,70,25,7,55,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$3
03/06/2020,Spain,Affiliate_34,17,7,4,13,$93,0,0,$0,0,0,$0,2,1,$25,3,1,$25,6,2,$55
03/06/2020,Spain,Rest,35,12,3,29,$108,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,UK,Affiliate_27,68,32,12,54,$935,1,2,$5,4,3,$6,4,3,$6,4,3,$6,4,3,$6
03/06/2020,UK,Affiliate_29,296,102,37,226,"$5,179",4,6,$26,18,12,$62,25,12,$122,34,13,$156,84,17,$496
03/06/2020,UK,Affiliate_33,141,48,15,99,$989,0,0,$0,1,1,$3,3,2,$12,4,2,$13,27,2,$35
03/06/2020,UK,Affiliate_34,47,13,1,27,$239,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
03/06/2020,UK,Rest,466,184,65,366,"$2,376",4,8,$127,26,9,$362,42,9,$599,59,13,$699,89,14,"$1,018"
03/06/2020,USA,Affiliate_26,339,153,50,293,$821,13,25,$365,77,24,$879,95,26,"$1,080",104,26,"$1,167",133,27,"$1,486"
03/06/2020,USA,Affiliate_27,411,150,54,301,"$8,325",5,10,$118,23,10,$226,28,12,$279,37,13,$346,80,16,"$1,229"
03/06/2020,USA,Affiliate_28,169,63,21,144,"$3,240",1,2,$16,20,7,$155,27,9,$190,30,10,$240,49,10,$407
03/06/2020,USA,Affiliate_29,"2,528",819,304,"1,914","$59,486",62,139,"$1,731",322,104,"$3,519",405,119,"$4,450",486,123,"$5,656",778,132,"$10,152"
03/06/2020,USA,Affiliate_30,197,75,26,147,"$5,119",8,15,$100,37,14,$317,56,18,$568,70,20,$784,182,20,"$2,426"
03/06/2020,USA,Affiliate_31,432,179,71,360,"$8,975",8,13,$96,28,16,$229,46,22,$325,65,28,$563,141,29,"$1,683"
03/06/2020,USA,Affiliate_32,352,135,62,272,"$28,933",17,28,$301,81,33,$774,105,40,"$1,077",125,41,"$1,334",177,46,"$1,937"
03/06/2020,USA,Affiliate_33,768,232,76,541,"$7,532",4,9,$146,12,5,$156,21,7,$216,28,8,$329,53,10,$712
03/06/2020,USA,Affiliate_34,"1,032",355,126,728,"$17,915",14,31,$370,77,34,$685,99,36,"$1,000",111,36,"$1,154",189,42,"$2,169"
03/06/2020,USA,Affiliate_35,227,89,47,164,"$10,921",12,19,$145,42,20,$419,65,25,$828,79,27,"$1,033",125,32,"$1,703"
03/06/2020,USA,Affiliate_36,"2,614",123,32,"1,378","$1,119",2,15,$238,28,3,$544,37,4,$852,38,4,$883,102,6,"$2,136"
03/06/2020,USA,Rest,"2,240",506,160,"1,268","$15,194",27,46,$265,103,43,$694,135,48,$956,166,54,"$1,189",283,62,"$2,031"
04/06/2020,Australia,Affiliate_27,25,8,4,19,$460,2,2,$3,5,4,$33,5,4,$33,8,4,$45,8,4,$45
04/06/2020,Australia,Affiliate_34,7,1,0,6,$147,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Australia,Affiliate_35,16,3,3,10,$360,1,1,$2,2,2,$5,3,3,$7,3,3,$7,4,4,$31
04/06/2020,Australia,Rest,9,4,0,7,$104,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Canada,Affiliate_27,31,10,4,19,$805,2,5,$95,12,2,$267,21,2,$504,26,2,$626,60,2,"$1,560"
04/06/2020,Canada,Affiliate_34,31,14,7,26,$535,1,1,$1,3,1,$3,3,1,$3,4,1,$10,4,1,$10
04/06/2020,Canada,Rest,23,8,2,17,$260,0,0,$0,0,0,$0,0,0,$0,4,1,$23,10,1,$39
04/06/2020,France,Affiliate_26,45,19,7,36,$0,1,1,$3,2,2,$22,2,2,$22,2,2,$22,2,2,$22
04/06/2020,France,Affiliate_27,33,7,2,23,$555,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,France,Affiliate_29,625,231,80,538,"$9,056",5,9,$107,28,12,$339,39,13,$444,53,14,$600,128,18,"$1,339"
04/06/2020,France,Affiliate_30,21,13,4,17,"$1,021",1,3,$23,5,1,$55,8,1,$130,10,1,$175,14,1,$361
04/06/2020,France,Affiliate_31,95,43,16,86,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,2,2,$4
04/06/2020,France,Affiliate_34,5,2,0,6,$27,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,France,Affiliate_35,42,21,6,35,"$1,048",2,2,$10,5,3,$40,9,4,$58,10,4,$58,10,4,$58
04/06/2020,France,Rest,246,64,25,219,$558,3,4,$8,6,4,$9,6,4,$9,6,4,$9,9,5,$32
04/06/2020,Germany,Affiliate_26,13,7,3,10,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Germany,Affiliate_27,17,6,3,10,$539,1,1,$2,2,1,$3,2,1,$3,3,1,$6,3,1,$6
04/06/2020,Germany,Affiliate_29,514,179,83,413,"$9,459",12,33,$414,64,21,$743,77,24,$826,98,26,$973,171,28,"$1,861"
04/06/2020,Germany,Affiliate_30,67,30,11,54,"$3,606",1,1,$6,6,4,$28,9,4,$48,12,4,$64,24,4,$228
04/06/2020,Germany,Affiliate_31,7,3,0,3,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Germany,Affiliate_33,253,85,22,181,"$1,721",2,2,$7,2,2,$7,2,2,$7,2,2,$7,5,3,$26
04/06/2020,Germany,Affiliate_34,63,19,12,47,"$1,303",1,1,$2,7,3,$25,11,3,$58,14,3,$73,21,3,$170
04/06/2020,Germany,Rest,145,48,18,115,"$1,548",1,1,$2,14,7,$111,23,8,$164,31,9,$217,59,10,$548
04/06/2020,Japan,Affiliate_27,3,1,0,2,$98,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Japan,Affiliate_28,20,15,0,19,$409,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Japan,Affiliate_34,3,2,1,2,$41,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Japan,Rest,8,4,0,5,$89,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Rest of the world,Affiliate_26,191,65,19,143,$801,2,2,$27,5,3,$57,8,3,$102,11,4,$131,12,4,$175
04/06/2020,Rest of the world,Affiliate_27,211,69,20,139,"$3,834",1,4,$7,7,1,$55,8,2,$56,10,2,$63,10,2,$63
04/06/2020,Rest of the world,Affiliate_28,"1,155",341,67,867,"$6,721",3,4,$4,13,6,$25,14,6,$34,21,8,$68,49,10,$296
04/06/2020,Rest of the world,Affiliate_29,"1,342",479,178,"1,036","$23,585",29,50,$413,114,49,"$1,108",161,55,"$1,897",200,57,"$2,453",367,61,"$5,197"
04/06/2020,Rest of the world,Affiliate_30,631,272,74,471,"$9,025",6,8,$23,27,12,$143,30,12,$189,37,15,$229,63,16,$414
04/06/2020,Rest of the world,Affiliate_31,186,52,19,124,$0,0,0,$0,0,0,$0,1,1,$2,1,1,$2,1,1,$2
04/06/2020,Rest of the world,Affiliate_32,"2,258",804,371,"1,711","$92,134",101,184,"$1,639",489,173,"$4,421",637,186,"$5,932",753,196,"$6,974","1,097",222,"$10,798"
04/06/2020,Rest of the world,Affiliate_33,"6,073","1,110",192,"2,367","$6,170",5,5,$20,18,9,$121,23,11,$141,30,12,$199,61,16,$445
04/06/2020,Rest of the world,Affiliate_34,"3,193",952,280,"2,314","$12,977",9,14,$44,60,22,$476,79,25,$597,106,27,$740,188,34,"$1,157"
04/06/2020,Rest of the world,Affiliate_35,117,30,15,73,"$4,256",2,3,$23,11,5,$58,15,5,$113,19,5,$122,31,6,$162
04/06/2020,Rest of the world,Rest,639,199,62,501,"$2,012",7,7,$14,26,9,$59,40,9,$176,47,12,$234,65,13,$309
04/06/2020,Russia,Affiliate_26,737,300,85,630,$0,4,4,$10,12,8,$29,17,8,$68,22,9,$109,57,12,$419
04/06/2020,Russia,Affiliate_27,92,36,16,74,"$1,194",0,0,$0,4,2,$1,5,2,$1,6,3,$2,12,4,$10
04/06/2020,Russia,Affiliate_28,214,60,7,196,"$2,585",1,1,$1,1,1,$1,1,1,$1,1,1,$1,1,1,$1
04/06/2020,Russia,Affiliate_30,292,125,39,231,"$4,030",1,1,$1,8,5,$11,14,7,$24,20,7,$46,45,7,$99
04/06/2020,Russia,Affiliate_31,4,3,1,5,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Russia,Affiliate_33,182,66,28,153,$452,3,4,$12,12,4,$93,13,4,$104,13,4,$104,18,4,$129
04/06/2020,Russia,Affiliate_34,473,193,92,418,"$1,664",1,1,$17,4,4,$27,8,5,$36,14,7,$46,37,10,$178
04/06/2020,Russia,Rest,431,142,49,348,"$1,082",1,2,$3,5,3,$4,8,4,$5,10,4,$10,14,4,$11
04/06/2020,South Korea,Affiliate_27,1,0,0,1,$101,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,South Korea,Affiliate_28,30,9,1,22,$102,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,South Korea,Rest,3,0,0,2,$69,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Spain,Affiliate_26,17,6,1,16,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Spain,Affiliate_27,5,0,0,3,$166,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Spain,Affiliate_31,77,25,6,48,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,Spain,Affiliate_34,22,7,5,13,$100,0,0,$0,0,0,$0,0,0,$0,0,0,$0,1,1,$10
04/06/2020,Spain,Rest,47,15,3,35,$123,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,UK,Affiliate_27,75,31,12,57,$868,2,2,$1,28,4,$873,36,4,"$1,173",45,4,"$1,339",57,4,"$1,714"
04/06/2020,UK,Affiliate_29,272,105,35,209,"$4,480",6,13,$38,29,14,$74,43,15,$120,49,16,$129,102,20,$326
04/06/2020,UK,Affiliate_33,123,46,8,91,$925,1,1,$1,2,2,$10,2,2,$10,2,2,$10,2,2,$10
04/06/2020,UK,Affiliate_34,33,6,1,24,$162,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
04/06/2020,UK,Rest,444,170,56,356,"$4,144",3,4,$33,18,6,$175,28,8,$247,41,9,$353,65,11,$480
04/06/2020,USA,Affiliate_26,344,153,56,295,$928,12,22,$234,49,19,$535,53,19,$611,63,20,$708,93,22,"$1,038"
04/06/2020,USA,Affiliate_27,394,147,54,281,"$7,521",10,16,$139,43,18,$284,61,18,$381,72,20,$414,106,21,$705
04/06/2020,USA,Affiliate_28,164,70,22,149,"$7,222",2,2,$10,15,5,$82,19,7,$94,27,8,$164,36,8,$313
04/06/2020,USA,Affiliate_29,"2,397",778,276,"1,849","$51,670",53,91,$733,247,112,"$2,278",318,122,"$3,233",397,129,"$4,329",598,141,"$6,409"
04/06/2020,USA,Affiliate_30,223,85,23,174,"$11,727",7,12,$94,17,10,$121,31,12,$192,36,12,$207,81,13,$331
04/06/2020,USA,Affiliate_31,414,174,71,336,"$10,889",11,15,$79,43,18,$274,66,20,$540,88,21,$846,190,26,"$2,632"
04/06/2020,USA,Affiliate_32,294,116,59,227,"$28,055",17,25,$293,93,31,"$1,065",148,37,"$1,870",184,39,"$2,341",282,44,"$3,600"
04/06/2020,USA,Affiliate_33,788,268,79,537,"$7,813",4,16,$313,42,11,$427,56,12,$562,62,12,$623,99,15,$975
04/06/2020,USA,Affiliate_34,958,312,98,677,"$16,243",15,20,$76,50,24,$256,71,28,$383,83,29,$433,116,33,$662
04/06/2020,USA,Affiliate_35,194,68,33,139,"$11,222",9,12,$184,23,13,$243,25,13,$264,28,13,$320,40,13,$516
04/06/2020,USA,Affiliate_36,"2,667",122,40,"1,340","$1,229",3,4,$14,24,6,$282,36,8,$393,45,8,$440,56,9,$473
04/06/2020,USA,Rest,"2,201",527,160,"1,268","$19,681",20,33,$256,82,39,$539,121,45,"$1,178",148,47,"$1,456",196,50,"$1,848"
05/06/2020,Australia,Affiliate_27,24,9,3,15,$500,0,0,$0,2,1,$19,2,1,$19,2,1,$19,2,1,$19
05/06/2020,Australia,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Australia,Affiliate_34,9,2,1,6,$180,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Australia,Affiliate_35,8,4,1,6,$330,0,0,$0,5,2,$34,7,2,$35,9,2,$36,11,2,$37
05/06/2020,Australia,Rest,14,5,1,13,$228,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Canada,Affiliate_27,27,8,3,20,$782,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Canada,Affiliate_31,1,0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Canada,Affiliate_34,39,14,6,33,$667,1,1,$10,4,2,$109,4,2,$109,4,2,$109,4,2,$109
05/06/2020,Canada,Rest,38,9,4,32,$296,0,0,$0,1,1,$3,3,2,$8,3,2,$8,9,3,$35
05/06/2020,France,Affiliate_26,43,25,11,44,$0,0,0,$0,0,0,$0,0,0,$0,3,1,$15,3,1,$15
05/06/2020,France,Affiliate_27,27,9,5,19,$536,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,France,Affiliate_29,620,232,78,520,"$9,071",5,9,$154,39,12,$606,53,16,$846,54,16,$930,83,19,"$1,572"
05/06/2020,France,Affiliate_30,31,17,9,27,$449,0,0,$0,0,0,$0,0,0,$0,1,1,$1,5,2,$9
05/06/2020,France,Affiliate_31,95,40,11,81,$235,2,2,$1,4,2,$4,4,2,$4,4,2,$4,4,2,$4
05/06/2020,France,Affiliate_34,4,1,1,3,$47,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,France,Affiliate_35,39,17,7,32,"$1,059",1,1,$3,1,1,$3,1,1,$3,2,2,$4,4,2,$7
05/06/2020,France,Rest,161,51,13,147,$650,1,1,$3,3,1,$7,9,2,$68,10,2,$100,16,2,$211
05/06/2020,Germany,Affiliate_26,7,5,1,7,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Germany,Affiliate_27,12,3,1,9,$602,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Germany,Affiliate_29,604,240,86,487,"$9,591",11,17,$119,43,21,$316,69,26,$495,85,26,$631,150,33,"$1,327"
05/06/2020,Germany,Affiliate_30,57,31,14,49,"$2,024",1,2,$5,12,4,$37,19,4,$140,20,4,$166,28,4,$242
05/06/2020,Germany,Affiliate_31,12,3,0,7,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Germany,Affiliate_33,180,46,9,126,"$1,112",2,3,$7,4,3,$8,4,3,$8,4,3,$8,7,3,$42
05/06/2020,Germany,Affiliate_34,64,22,9,41,"$1,344",0,0,$0,4,1,$26,5,1,$36,7,1,$56,27,1,$171
05/06/2020,Germany,Rest,166,49,20,146,"$1,012",1,1,$10,4,3,$31,5,4,$32,5,4,$32,5,4,$32
05/06/2020,Japan,Affiliate_27,1,0,0,0,$140,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Japan,Affiliate_28,28,20,4,26,$249,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Japan,Affiliate_34,1,0,0,1,$31,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Japan,Rest,8,1,0,3,$141,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Rest of the world,Affiliate_26,179,57,11,120,$801,0,0,$0,4,2,$12,5,3,$26,6,3,$45,6,3,$45
05/06/2020,Rest of the world,Affiliate_27,238,68,23,161,"$3,952",4,7,$95,10,6,$117,31,7,$392,35,7,$438,41,7,$545
05/06/2020,Rest of the world,Affiliate_28,"1,115",348,88,857,"$4,397",12,19,$154,37,17,$222,57,18,$349,69,19,$451,132,22,"$1,031"
05/06/2020,Rest of the world,Affiliate_29,"1,350",497,179,"1,058","$25,933",30,48,$373,111,47,$955,150,52,"$1,365",178,53,"$1,563",316,59,"$3,611"
05/06/2020,Rest of the world,Affiliate_30,594,244,73,424,"$7,704",9,12,$40,34,18,$116,49,21,$255,60,22,$364,106,28,$837
05/06/2020,Rest of the world,Affiliate_31,167,47,9,118,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0,0,0,$0
05/06/2020,Rest of the world,Affiliate_32,"2,141",781,368,"1,629","$95,883",87,147,"$1,154",423,161,"$3,638",586,179,"$5,527",681,184,"$6,923","1,028",205,"$11,506"
05/06/2020,Rest of the world,Affiliate_33,"4,824","1,017",208,"2,363","$6,239",5,13,$62,32,10,$246,43,12,$314,54,15,$376,79,17,$506
05/06/2020,Rest of the world,Affiliate_34,"3,524","1,053",338,"2,480","$14,018",13,23,$112,67,30,$553,109,34,$816,132,40,$921,191,44,"$1,229"
05/06/2020,Rest of the world,Affiliate_35,154,60,23,120,"$4,278",4,8,$84,32,11,$259,46,12,$420,55,12,$512,75,12,$792
