Date,Country,Affiliate,Regs,Ret_Day1,Ret_Day7,Complete_Tutorial,Spend,Depositors_D0,Deposits_D0,Deposit_Amount_D0,Deposits_D1,Depositors_D1,Deposit_Amount_D1,Deposits_D7,Depositors_D7,Deposit_Amount_D7,Deposits_D10,Depositors_D10,Deposit_Amount_D10,Deposits_D30,Depositors_D30,Deposit_Amount_D30,Zone,Month,Day
2020-06-25,Russia,Affiliate_26,966,433,156,830,4825,4,6,28,19,13,49,34,18,93,46,19,120,90,21,174,Europe,6,25
2020-06-25,Russia,Affiliate_27,77,27,9,43,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Russia,Affiliate_28,144,52,16,129,463,0,0,0,0,0,0,1,1,2,1,1,2,1,1,2,Europe,6,25
2020-06-25,Russia,Affiliate_30,265,100,41,221,893,1,1,1,6,4,27,15,7,62,18,7,81,31,7,146,Europe,6,25
2020-06-25,Russia,Affiliate_31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Russia,Affiliate_33,493,186,69,539,831,1,1,3,10,4,11,20,5,22,28,5,35,64,5,63,Europe,6,25
2020-06-25,Russia,Affiliate_34,338,141,56,292,1214,1,1,18,3,3,24,4,4,38,4,4,38,4,4,38,Europe,6,25
2020-06-25,Russia,Affiliate_36,4,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Russia,Rest,825,209,74,625,1611,3,6,42,9,4,53,10,4,54,10,4,54,14,5,80,Europe,6,25
2020-06-25,South Korea,Affiliate_26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,25
2020-06-25,South Korea,Affiliate_27,2,0,0,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,25
2020-06-25,South Korea,Affiliate_28,23,11,3,22,136,1,3,12,3,1,12,3,1,12,4,1,18,10,1,93,Asia,6,25
2020-06-25,South Korea,Affiliate_36,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,25
2020-06-25,South Korea,Rest,196,118,4,170,1301,4,5,15,17,7,33,19,9,45,19,9,45,19,9,45,Asia,6,25
2020-06-25,Spain,Affiliate_26,42,15,4,34,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Spain,Affiliate_27,13,7,1,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Spain,Affiliate_31,126,36,13,103,894,1,5,18,7,1,25,9,1,32,9,1,32,10,1,34,Europe,6,25
2020-06-25,Spain,Affiliate_34,34,10,0,30,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,Spain,Rest,242,79,17,155,772,0,0,0,3,2,11,3,2,11,4,3,17,4,3,17,Europe,6,25
2020-06-25,UK,Affiliate_27,59,23,8,42,743,1,1,1,10,4,28,23,4,64,28,4,80,33,4,115,Europe,6,25
2020-06-25,UK,Affiliate_29,229,78,26,180,3786,4,5,27,26,10,208,38,11,318,40,11,339,65,12,598,Europe,6,25
2020-06-25,UK,Affiliate_33,84,24,6,53,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,UK,Affiliate_34,3,1,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,UK,Affiliate_35,6,2,0,3,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,UK,Affiliate_36,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,25
2020-06-25,UK,Rest,409,139,40,309,3353,1,2,7,10,4,47,16,5,106,26,7,227,40,10,337,Europe,6,25
2020-06-25,USA,Affiliate_26,547,232,72,438,9683,9,15,107,45,17,363,58,18,443,72,20,517,100,21,788,NA,6,25
2020-06-25,USA,Affiliate_27,387,153,48,252,9434,4,4,14,20,12,154,37,15,279,49,15,389,134,17,1725,NA,6,25
2020-06-25,USA,Affiliate_28,156,66,20,139,3518,3,10,35,20,5,74,22,6,82,28,8,104,49,8,156,NA,6,25
2020-06-25,USA,Affiliate_29,3506,938,320,2353,60798,65,103,863,322,111,3406,409,122,4442,506,131,5857,795,142,9591,NA,6,25
2020-06-25,USA,Affiliate_30,192,94,40,176,4218,5,5,52,36,13,443,53,16,624,68,18,801,131,20,2240,NA,6,25
2020-06-25,USA,Affiliate_31,804,343,113,656,23794,12,19,156,84,29,835,116,31,1156,134,34,1363,206,39,2283,NA,6,25
2020-06-25,USA,Affiliate_32,317,118,60,226,36197,15,22,240,68,27,673,104,31,955,134,36,1212,236,41,2211,NA,6,25
2020-06-25,USA,Affiliate_33,480,124,29,302,4963,5,9,31,20,9,126,28,12,182,28,12,198,53,12,367,NA,6,25
2020-06-25,USA,Affiliate_34,1139,379,134,778,19376,12,19,211,67,25,788,105,29,1352,136,34,1827,311,40,4306,NA,6,25
2020-06-25,USA,Affiliate_35,181,53,20,130,11499,10,15,128,35,18,296,43,20,372,46,20,403,76,23,626,NA,6,25
2020-06-25,USA,Affiliate_36,10706,764,114,4363,4631,4,4,20,12,5,112,21,6,302,36,7,725,87,10,1671,NA,6,25
2020-06-25,USA,Rest,2611,779,258,1894,26786,17,28,136,93,48,495,123,57,632,152,65,858,250,77,1417,NA,6,25
2020-06-26,Australia,Affiliate_27,32,16,6,30,1154,1,8,188,8,1,188,8,1,188,8,1,188,8,1,188,Asia,6,26
2020-06-26,Australia,Affiliate_31,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Australia,Affiliate_34,37,16,4,26,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Australia,Affiliate_35,7,3,1,7,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Australia,Affiliate_36,400,22,5,158,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Australia,Rest,20,4,1,17,499,1,1,3,1,1,3,2,2,6,3,3,12,5,3,19,Asia,6,26
2020-06-26,Canada,Affiliate_27,26,7,3,18,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,26
2020-06-26,Canada,Affiliate_34,20,2,0,9,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,26
2020-06-26,Canada,Affiliate_36,842,55,10,376,430,0,0,0,3,2,10,3,2,10,3,2,10,4,3,16,NA,6,26
2020-06-26,Canada,Rest,35,10,2,24,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,26
2020-06-26,France,Affiliate_26,135,59,19,111,2528,4,4,37,9,5,116,11,6,133,16,7,275,46,10,1158,Europe,6,26
2020-06-26,France,Affiliate_27,34,17,5,21,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,France,Affiliate_29,924,319,122,709,11475,8,16,237,53,19,836,80,27,1215,88,28,1392,133,31,1988,Europe,6,26
2020-06-26,France,Affiliate_30,29,13,7,29,246,0,0,0,0,0,0,1,1,26,1,1,26,1,1,26,Europe,6,26
2020-06-26,France,Affiliate_31,179,82,25,176,6260,3,4,70,12,5,141,16,6,163,18,6,183,22,7,230,Europe,6,26
2020-06-26,France,Affiliate_34,2,1,1,1,35,0,0,0,0,0,0,1,1,3,1,1,3,1,1,3,Europe,6,26
2020-06-26,France,Affiliate_35,46,17,9,30,1050,0,0,0,1,1,6,3,2,32,6,3,63,7,3,83,Europe,6,26
2020-06-26,France,Affiliate_36,470,56,8,223,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,France,Rest,342,84,28,281,1085,6,8,38,17,7,166,33,10,430,36,10,491,79,11,1240,Europe,6,26
2020-06-26,Germany,Affiliate_26,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Germany,Affiliate_27,10,3,1,7,307,0,0,0,0,0,0,2,1,7,2,1,7,4,1,12,Europe,6,26
2020-06-26,Germany,Affiliate_29,284,106,35,223,4379,3,4,24,7,5,50,13,7,117,18,7,147,22,7,213,Europe,6,26
2020-06-26,Germany,Affiliate_30,45,25,8,37,1202,1,1,19,1,1,19,3,2,23,3,2,23,3,2,23,Europe,6,26
2020-06-26,Germany,Affiliate_31,10,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Germany,Affiliate_33,80,19,7,50,577,0,0,0,1,1,1,3,1,10,3,1,10,3,1,10,Europe,6,26
2020-06-26,Germany,Affiliate_34,88,28,9,60,2774,0,0,0,1,1,3,1,1,3,1,1,3,3,2,4,Europe,6,26
2020-06-26,Germany,Affiliate_36,182,12,2,94,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Germany,Rest,658,252,60,511,1663,9,13,37,26,16,99,42,19,195,49,19,217,57,21,270,Europe,6,26
2020-06-26,Japan,Affiliate_27,4,1,0,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Japan,Affiliate_28,6,5,0,5,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Japan,Affiliate_36,46,12,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,Japan,Rest,17,5,0,12,249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Asia,6,26
2020-06-26,Rest of the world,Affiliate_26,554,222,70,446,2496,5,11,156,16,8,253,20,10,282,20,10,282,25,10,312,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_27,208,68,22,151,2817,4,9,23,13,9,43,13,9,43,15,9,53,18,9,84,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_28,1138,315,77,665,1474,8,11,37,20,10,152,30,14,183,42,15,273,55,17,392,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_29,1295,368,135,961,17682,22,37,396,92,38,761,143,44,1091,175,46,1408,360,51,3853,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_30,607,225,66,426,6051,3,3,20,22,11,139,40,17,209,56,20,331,114,20,573,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_31,470,138,31,353,347,2,6,125,10,4,129,10,4,129,26,6,511,65,7,1824,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_32,5088,1461,511,3187,125845,93,178,1759,463,165,5037,643,185,7273,743,194,8612,1168,221,14241,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_33,3544,778,163,1657,4658,4,6,15,24,9,114,26,10,123,32,11,142,45,15,229,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_34,2310,669,192,1565,13444,7,12,115,44,14,613,95,19,1497,131,21,2273,248,24,4726,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_35,64,20,10,47,3671,2,2,10,13,6,86,20,6,114,21,6,120,26,7,168,Rest of the world,6,26
2020-06-26,Rest of the world,Affiliate_36,468,45,2,256,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rest of the world,6,26
2020-06-26,Rest of the world,Rest,1012,292,93,718,2915,4,4,21,14,8,75,22,13,116,26,15,161,45,18,305,Rest of the world,6,26
2020-06-26,Russia,Affiliate_26,897,393,141,767,7168,7,10,71,28,11,166,40,11,195,51,12,234,121,13,560,Europe,6,26
2020-06-26,Russia,Affiliate_27,83,33,13,63,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Russia,Affiliate_28,128,54,12,99,262,1,1,1,4,2,2,5,3,16,5,3,16,7,3,52,Europe,6,26
2020-06-26,Russia,Affiliate_29,21,6,3,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Russia,Affiliate_30,238,94,41,202,1297,1,2,2,13,4,102,20,6,125,22,7,129,33,8,225,Europe,6,26
2020-06-26,Russia,Affiliate_31,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Russia,Affiliate_33,424,135,46,334,747,0,0,0,2,1,1,2,1,1,2,1,1,4,2,5,Europe,6,26
2020-06-26,Russia,Affiliate_34,327,143,56,272,1584,4,8,32,18,8,80,21,9,89,25,10,107,27,10,109,Europe,6,26
2020-06-26,Russia,Affiliate_36,502,54,8,268,68,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,Europe,6,26
2020-06-26,Russia,Rest,707,206,52,464,1746,2,2,4,2,2,4,2,2,4,2,2,4,8,3,22,Europe,6,26
2020-06-26,South Korea,Affiliate_27,5,1,0,2,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,South Korea,Affiliate_28,28,16,3,25,69,0,0,0,2,1,15,2,1,15,2,1,15,2,1,15,Asia,6,26
2020-06-26,South Korea,Affiliate_36,15,4,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,26
2020-06-26,South Korea,Rest,213,132,7,190,3535,4,6,9,15,7,35,16,8,38,17,9,44,22,9,108,Asia,6,26
2020-06-26,Spain,Affiliate_26,40,10,3,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Spain,Affiliate_27,5,2,0,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Spain,Affiliate_31,92,29,9,63,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,Spain,Affiliate_34,22,9,4,17,246,0,0,0,0,0,0,3,1,27,3,1,27,4,1,47,Europe,6,26
2020-06-26,Spain,Rest,202,54,17,135,589,1,1,1,3,1,12,3,1,12,3,1,12,3,1,12,Europe,6,26
2020-06-26,UK,Affiliate_27,75,26,5,55,805,1,1,1,5,4,6,12,4,14,17,4,21,30,4,42,Europe,6,26
2020-06-26,UK,Affiliate_29,264,84,23,194,4087,5,7,19,10,7,22,11,8,24,12,9,25,21,10,71,Europe,6,26
2020-06-26,UK,Affiliate_33,98,33,9,64,708,0,0,0,2,1,6,4,1,18,6,2,98,9,2,115,Europe,6,26
2020-06-26,UK,Affiliate_34,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,UK,Affiliate_35,11,6,3,8,506,0,0,0,4,2,32,4,2,34,4,2,34,4,2,34,Europe,6,26
2020-06-26,UK,Affiliate_36,81,6,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,26
2020-06-26,UK,Rest,569,189,44,394,3123,4,4,8,10,7,34,27,9,209,34,9,265,71,10,661,Europe,6,26
2020-06-26,USA,Affiliate_26,1042,416,141,821,33885,13,20,97,79,28,659,127,34,1211,144,35,1528,239,39,3811,NA,6,26
2020-06-26,USA,Affiliate_27,401,126,46,265,9585,11,19,144,43,13,385,68,15,677,82,16,867,183,20,2556,NA,6,26
2020-06-26,USA,Affiliate_28,137,58,20,121,3173,2,4,9,10,4,50,15,6,109,23,6,137,38,7,342,NA,6,26
2020-06-26,USA,Affiliate_29,3814,1030,348,2614,65641,61,112,1096,314,117,4001,482,136,6781,564,142,8197,935,158,14522,NA,6,26
2020-06-26,USA,Affiliate_30,163,70,24,137,5170,7,11,79,44,14,476,73,15,982,101,15,1664,185,17,3775,NA,6,26
2020-06-26,USA,Affiliate_31,850,352,137,711,26624,12,21,132,70,23,613,117,28,1360,133,29,1622,240,35,3212,NA,6,26
2020-06-26,USA,Affiliate_32,389,137,64,260,49074,25,53,874,118,43,1827,165,47,2229,206,52,2615,290,58,3695,NA,6,26
2020-06-26,USA,Affiliate_33,523,148,38,353,5329,7,26,291,50,11,479,77,12,663,85,13,722,142,14,1205,NA,6,26
2020-06-26,USA,Affiliate_34,1172,416,131,838,19985,11,26,136,69,22,461,111,28,771,124,28,950,198,33,2218,NA,6,26
2020-06-26,USA,Affiliate_35,196,48,20,140,10602,13,28,334,52,16,649,66,18,938,72,19,1085,101,21,1643,NA,6,26
2020-06-26,USA,Affiliate_36,11809,777,129,4772,5169,4,6,42,13,8,81,22,10,188,24,10,189,69,13,668,NA,6,26
2020-06-26,USA,Rest,2580,663,218,1699,23196,32,59,554,112,50,1046,167,56,1846,197,63,2407,363,76,4966,NA,6,26
2020-06-27,Australia,Affiliate_27,43,18,7,33,1293,1,1,0,2,2,1,2,2,1,2,2,1,2,2,1,Asia,6,27
2020-06-27,Australia,Affiliate_34,45,13,8,33,960,3,7,83,18,3,231,43,4,1025,61,4,1532,97,4,2528,Asia,6,27
2020-06-27,Australia,Affiliate_35,9,4,1,8,212,0,0,0,3,1,3,4,1,3,4,1,3,6,1,7,Asia,6,27
2020-06-27,Australia,Affiliate_36,479,29,6,230,225,0,0,0,1,1,1,1,1,1,1,1,1,4,2,3,Asia,6,27
2020-06-27,Australia,Rest,39,13,5,27,487,0,0,0,5,4,30,9,4,45,10,4,49,24,5,88,Asia,6,27
2020-06-27,Canada,Affiliate_27,26,7,2,12,831,0,0,0,2,1,16,3,1,29,3,1,29,9,1,111,NA,6,27
2020-06-27,Canada,Affiliate_34,25,11,6,22,502,0,0,0,1,1,1,5,2,11,5,2,11,10,2,25,NA,6,27
2020-06-27,Canada,Affiliate_36,880,59,5,390,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,27
2020-06-27,Canada,Rest,55,16,5,41,647,0,0,0,0,0,0,4,1,12,6,1,21,6,1,21,NA,6,27
2020-06-27,France,Affiliate_26,126,58,20,109,3035,3,5,55,13,4,185,18,5,225,20,6,267,20,6,267,Europe,6,27
2020-06-27,France,Affiliate_27,57,23,8,45,819,1,1,6,1,1,6,2,2,10,4,2,33,10,3,115,Europe,6,27
2020-06-27,France,Affiliate_29,1351,435,153,980,14402,18,25,317,50,28,617,67,29,1001,78,33,1145,117,36,1800,Europe,6,27
2020-06-27,France,Affiliate_30,50,29,12,46,420,1,1,10,6,4,45,8,4,65,8,4,65,13,4,146,Europe,6,27
2020-06-27,France,Affiliate_31,330,166,76,287,13532,9,20,268,63,18,911,100,23,1599,109,23,1753,154,24,2833,Europe,6,27
2020-06-27,France,Affiliate_34,2,2,2,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,France,Affiliate_35,54,11,7,34,1050,2,5,58,8,3,88,12,3,165,12,3,165,16,4,205,Europe,6,27
2020-06-27,France,Affiliate_36,1149,86,14,472,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,France,Rest,448,170,61,401,1134,5,6,55,17,11,201,38,14,509,48,16,698,86,20,1263,Europe,6,27
2020-06-27,Germany,Affiliate_26,24,9,3,20,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Germany,Affiliate_27,29,11,5,20,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Germany,Affiliate_29,316,109,47,233,5382,6,12,115,33,12,351,44,16,459,49,20,485,68,20,631,Europe,6,27
2020-06-27,Germany,Affiliate_30,69,36,21,60,1357,3,6,82,28,5,358,45,7,672,57,8,912,101,8,1813,Europe,6,27
2020-06-27,Germany,Affiliate_31,6,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Germany,Affiliate_33,97,32,8,60,642,0,0,0,1,1,19,4,3,30,4,3,36,12,3,149,Europe,6,27
2020-06-27,Germany,Affiliate_34,83,33,13,57,2556,2,3,30,7,3,64,12,3,130,12,3,130,25,4,296,Europe,6,27
2020-06-27,Germany,Affiliate_36,536,28,2,293,219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Europe,6,27
2020-06-27,Germany,Rest,510,186,49,402,2230,1,1,19,6,5,45,16,8,77,18,8,82,39,10,262,Europe,6,27
2020-06-27,Japan,Affiliate_27,9,4,1,7,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,27
2020-06-27,Japan,Affiliate_28,10,10,3,11,205,0,0,0,1,1,1,2,2,8,2,2,8,3,2,11,Asia,6,27
2020-06-27,Japan,Affiliate_34,3,3,1,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,27
2020-06-27,Japan,Affiliate_36,231,30,5,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,27
2020-06-27,Japan,Rest,25,6,4,17,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,27
2020-06-27,Rest of the world,Affiliate_26,601,254,71,474,7316,6,12,189,41,14,659,67,17,1310,77,17,1569,131,19,2588,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_27,300,117,38,196,3754,5,7,55,18,9,162,23,9,220,28,10,272,31,12,300,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_28,1195,298,65,754,1791,5,7,14,18,10,54,20,10,81,23,11,97,29,11,289,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_29,3419,1166,376,2561,61226,55,93,921,231,105,2096,360,125,3346,406,134,3850,637,151,5879,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_30,681,339,101,578,5721,10,12,56,39,21,309,76,22,1261,88,24,1562,180,27,3687,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_31,756,291,78,576,1998,2,5,25,14,6,68,19,7,131,19,7,131,27,9,231,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_32,4956,1547,588,3333,128753,100,236,2829,524,186,5712,742,222,8020,846,230,9220,1351,257,14740,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_33,3834,872,180,1836,5551,4,5,15,16,7,64,25,12,146,27,12,149,34,15,180,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_34,2640,830,248,1823,15520,12,19,149,60,31,463,97,38,827,110,38,966,189,42,1941,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_35,78,22,7,49,3560,3,4,12,11,4,67,13,5,77,13,5,77,14,5,77,Rest of the world,6,27
2020-06-27,Rest of the world,Affiliate_36,1220,98,16,603,434,0,0,0,4,1,5,4,1,5,4,2,12,8,2,18,Rest of the world,6,27
2020-06-27,Rest of the world,Rest,1118,333,113,801,3575,14,20,133,32,15,315,47,19,393,49,20,404,65,21,505,Rest of the world,6,27
2020-06-27,Russia,Affiliate_26,1458,708,247,1242,14826,10,16,169,58,26,270,116,35,470,142,37,525,309,44,1087,Europe,6,27
2020-06-27,Russia,Affiliate_27,113,49,20,89,1755,4,4,1,9,4,2,12,4,8,18,4,11,40,6,22,Europe,6,27
2020-06-27,Russia,Affiliate_28,146,47,13,124,96,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Europe,6,27
2020-06-27,Russia,Affiliate_29,15,5,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Russia,Affiliate_30,312,150,62,288,998,4,4,5,12,9,25,23,14,42,26,14,55,45,17,95,Europe,6,27
2020-06-27,Russia,Affiliate_31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Russia,Affiliate_33,392,124,49,304,672,3,4,7,9,4,13,15,6,30,18,6,38,64,6,284,Europe,6,27
2020-06-27,Russia,Affiliate_34,344,136,53,312,1851,4,6,26,8,4,29,11,4,49,11,4,49,20,5,75,Europe,6,27
2020-06-27,Russia,Affiliate_36,851,79,10,454,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Russia,Rest,794,231,78,581,1727,1,1,6,13,6,27,29,9,108,37,11,147,65,13,276,Europe,6,27
2020-06-27,South Korea,Affiliate_27,5,4,1,11,210,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Asia,6,27
2020-06-27,South Korea,Affiliate_28,38,25,3,37,119,3,4,87,7,4,119,9,4,130,9,4,130,9,4,130,Asia,6,27
2020-06-27,South Korea,Affiliate_36,91,5,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asia,6,27
2020-06-27,South Korea,Rest,235,126,7,210,5000,3,4,12,12,6,22,12,7,23,12,7,23,12,7,23,Asia,6,27
2020-06-27,Spain,Affiliate_26,19,6,2,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Spain,Affiliate_27,11,5,1,8,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Spain,Affiliate_31,86,23,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,Spain,Affiliate_34,33,11,7,25,433,1,2,10,4,2,11,6,2,36,11,2,71,12,2,91,Europe,6,27
2020-06-27,Spain,Rest,248,73,20,171,549,0,0,0,2,1,4,3,2,10,3,2,10,3,2,10,Europe,6,27
2020-06-27,UK,Affiliate_27,82,26,10,59,969,2,5,41,7,4,45,13,4,201,13,4,201,32,4,662,Europe,6,27
2020-06-27,UK,Affiliate_29,322,114,52,344,4137,8,15,86,37,15,208,45,16,262,46,16,278,53,17,342,Europe,6,27
2020-06-27,UK,Affiliate_31,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Europe,6,27
2020-06-27,UK,Affiliate_33,111,45,12,72,886,1,1,3,3,3,11,4,3,17,4,3,17,15,3,44,Europe,6,27
2020-06-27,UK,Affiliate_34,4,1,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,UK,Affiliate_35,15,4,4,13,317,1,2,19,4,1,66,10,1,145,12,1,167,13,1,208,Europe,6,27
2020-06-27,UK,Affiliate_36,192,10,1,109,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europe,6,27
2020-06-27,UK,Rest,607,222,62,446,3628,4,11,124,32,8,364,65,10,764,71,11,860,147,12,2261,Europe,6,27
2020-06-27,USA,Affiliate_26,1365,574,193,1159,63715,21,31,214,69,36,490,105,41,1007,125,45,1266,223,50,2526,NA,6,27
2020-06-27,USA,Affiliate_27,456,159,61,310,8289,7,34,659,89,18,1819,126,21,2512,136,22,2649,209,28,3893,NA,6,27
2020-06-27,USA,Affiliate_28,145,59,16,122,2842,4,10,98,17,5,158,32,9,271,34,9,272,52,10,325,NA,6,27
2020-06-27,USA,Affiliate_29,3722,1022,370,2545,66502,77,142,1441,347,130,3502,478,143,5947,531,148,6779,793,162,12221,NA,6,27
2020-06-27,USA,Affiliate_30,259,143,61,242,6298,26,59,435,142,39,1072,198,45,1768,219,45,2078,352,46,4131,NA,6,27
2020-06-27,USA,Affiliate_31,599,259,106,500,25422,18,72,1821,154,35,3122,202,38,3602,214,38,3701,271,39,4782,NA,6,27
2020-06-27,USA,Affiliate_32,372,128,72,268,49083,21,44,468,137,42,1602,204,49,2327,238,51,2880,403,56,5684,NA,6,27
2020-06-27,USA,Affiliate_33,530,178,52,347,5382,4,14,212,33,8,496,55,11,850,63,12,1006,117,15,2286,NA,6,27
2020-06-27,USA,Affiliate_34,1210,394,128,841,20750,11,21,286,61,24,579,101,28,886,124,28,1138,231,35,2464,NA,6,27
2020-06-27,USA,Affiliate_35,187,53,22,118,10538,4,8,88,21,8,317,30,9,461,35,9,549,40,9,651,NA,6,27
2020-06-27,USA,Affiliate_36,12872,784,148,5123,5387,2,10,127,20,7,275,26,7,323,27,8,329,51,10,884,NA,6,27
2020-06-27,USA,Rest,2849,865,263,1954,26613,34,62,461,162,65,1333,245,76,2458,286,82,2906,500,100,6279,NA,6,27
